iau_id1,eng_name,orig_name,foundedyr,yrclosed,private01,divisions,phd_granting,specialized,countrycode,latitude,longitude
IAU-021130-1,Warner University,Warner University,2008,,1,3,1,0,USA,27.8266323,-81.596657
IAU-021137-1,Wartburg College,Wartburg College,1852,,1,31,0,0,USA,42.7269384,-92.4827112
IAU-021139-1,Washburn University,Washburn University,1865,,0,6,1,0,USA,39.0334661,-95.7019537
IAU-021140-1,Washington Adventist University,(WAU),1904,,1,3,0,0,USA,38.9859841,-77.000621
IAU-021144-1,Washington College,Washington College,1782,,1,5,0,0,USA,39.2186525,-76.0711055
IAU-021160-1,Webber International University,Webber International University,1927,,1,1,0,0,USA,27.8389738,-81.5308597
IAU-021170-1,Wellesley College,Wellesley College,1870,,1,1,0,0,USA,42.2935733,-71.3059277
IAU-021175-1,Wentworth Institute Of Technology,(WIT),1904,,1,4,0,1,USA,42.3370447,-71.0965415
IAU-021180-1,Wesley College,Wesley College,1873,,1,5,0,0,USA,39.163227,-75.527717
IAU-021183-1,Wesleyan College,Wesleyan College,1836,,1,5,0,0,USA,32.874557,-83.7151812
IAU-021185-1,Wesleyan University,Wesleyan University,1831,,1,3,1,0,USA,41.5566104,-72.6569041
IAU-021196-1,West Coast University,West Coast University,1909,,1,6,1,0,USA,33.6452436,-117.8576077
IAU-021211-1,Western Connecticut State University,Western Connecticut State University,1903,,0,4,1,0,USA,41.4003372,-73.4462156
IAU-021214-1,Western Illinois University,(WIU),1899,,0,4,1,0,USA,40.4766148,-90.6843599
IAU-021218-1,Western Kentucky University,(WKNU),1906,,0,9,1,0,USA,36.9847153,-86.4559991
IAU-021223-1,Western New England University,(WNE),1919,,1,5,1,0,USA,42.116076,-72.5198801
IAU-021228-1,Western State Colorado University,Western State Colorado University,1901,,0,10,0,0,USA,38.547862,-106.9179434
IAU-021232-1,Western University Of Health Sciences,(WesternU),1977,,1,9,1,0,USA,34.0579319,-117.7457873
IAU-021235-1,Westfield State University,(WSC),1838,,0,1,0,0,USA,42.1318254,-72.7941529
IAU-021240-1,Westmont College,Westmont College,1937,,1,22,0,0,USA,34.4488434,-119.6610313
IAU-021248-1,Wheaton College,Wheaton College,1860,,1,3,1,0,USA,41.86947,-88.096826
IAU-021249-1,Wheaton College,Wheaton College,1834,,1,22,0,0,USA,41.86947,-88.096826
IAU-021255-1,Whittier College,Whittier College,1887,,1,13,1,0,USA,33.9777313,-118.0292132
IAU-021257-1,Wichita State University,(WSU),1892,,0,8,1,0,USA,46.7319225,-117.1542121
IAU-021269-1,William Howard Taft University,William Howard Taft University,1976,,1,2,1,0,USA,33.6975491,-117.9141837
IAU-021270-1,William Jessup University,William Jessup University,1939,,1,6,0,0,USA,38.8203949,-121.292457
IAU-021274-1,William Penn University,William Penn University,1873,,1,7,0,0,USA,41.3087995,-92.647186
IAU-021277-1,Williams Baptist College,Williams Baptist College,1941,,1,10,0,0,USA,36.1261107,-90.9389603
IAU-021278-1,Williams College,Williams College,1793,,1,3,0,0,USA,42.7128843,-73.2031395
IAU-021281-1,Wilmington University,Wilmington University,1967,,1,7,1,0,USA,39.6820414,-75.5864299
IAU-021329-1,Woodbury University,Woodbury University,1884,,1,3,0,0,USA,34.2076585,-118.3412543
IAU-021330-1,Woods Hole Oceanographic Institution,(WHOI),1930,,1,2,1,1,USA,41.5242348,-70.6711607
IAU-021333-1,Worcester Polytechnic Institute,(WPI),1865,,1,8,1,0,USA,42.2743015,-71.8081371
IAU-021334-1,Worcester State College,(WSC),1874,,0,3,0,0,USA,42.2680977,-71.8443465
IAU-021340-1,"World Medicine Institute, College Of Acupuncture And Herbal Medicine","World Medicine Institute, College of Acupuncture and Herbal Medicine",1970,,1,1,0,1,USA,21.2923509,-157.8236703
IAU-021585-1,Xavier University Of Louisiana,(XU),1915,,1,3,1,0,USA,29.9641088,-90.107647
IAU-021640-1,Yale University,Yale University,1701,,1,13,1,0,USA,41.3163244,-72.9223431
IAU-021727-1,Yo San University Of Traditional Chinese Medicine,Yo San University of Traditional Chinese Medicine,1989,,1,1,1,0,USA,33.9932956,-118.442763
IAU-022095-1,University Of The People,University of the People,2009,,1,5,0,0,USA,34.1462045,-118.1380151
IAU-022323-1,North American University,North American University,2009,,1,3,0,0,USA,29.6463484,-95.5882852
IAU-022549-1,Donnelly College,Donnelly College,1949,,1,13,0,0,USA,39.1123006,-94.65036
IAU-022882-1,Louisiana State University - Alexandria,LSU of Alexandria (LSUA),1959,,0,2,0,0,USA,31.178112,-92.4143367
IAU-022883-1,Louisiana State University - Shreveport,LSU Shreveport (LSUS),1965,,0,3,0,0,USA,32.4284824,-93.7034604
IAU-022885-1,Institute For Doctoral Studies In The Visual Arts,(IDSVA),2007,,1,3,1,1,USA,43.6540091,-70.2721616
IAU-022920-1,Maryland University Of Integrative Health,(MUIH),1974,,1,7,1,0,USA,39.1658751,-76.8880231
IAU-024821-1,United States Air Force Academy,United States Air Force Academy,1947,,0,1,0,1,USA,39.009633,-104.8919387
IAU-025103-1,Westcliff University,Westcliff University,1993,,1,4,1,0,USA,33.6855218,-117.8481229
IAU-026047-1,South University-Montgomery,South University-Montgomery,1996,,1,4,1,0,USA,32.3426648,-86.216518
IAU-026053-1,National Paralegal College,National Paralegal College,2003,,1,2,0,0,USA,33.530656,-112.0642644
IAU-026054-1,Pima Medical Institute-Tucson,Pima Medical Institute-Tucson,1972,,1,1,0,1,USA,32.2501705,-110.9213716
IAU-026055-1,Southwest University Of Visual Arts,Southwest University of Visual Arts,1983,,1,2,0,1,USA,32.221644,-110.970792
IAU-026513-1,Ilisagvik College,Ilisagvik College,1986,,0,1,0,1,USA,71.3249356,-156.6804294
IAU-002397-1,Latin American Centre For Human Economics,Centro Latinoamericano de Econom??a Humana (CLAEH),1957,,1,8,0,0,URY,-34.9083063,-56.189877
IAU-008718-1,Crandon University Institute,Instituto Universitario Crandon,1906,,1,3,0,1,URY,-34.8888661,-56.1604412
IAU-009310-1,Uruguayan University Institute For The Study And Diagnosis Of Malocclusions,Uruguayan University Institute for the Study and Diagnosis of Malocclusions (IUCEDDU),1986,,1,3,0,1,URY,-34.9101643,-56.1715843
IAU-009315-1,Ymca University Institute,Instituto Universitario Asociaci??n Cristiana de J??venes (IUACJ),2000,,1,1,0,1,URY,-34.9010859,-56.1764612
IAU-009321-1,University Institute Cediiap,Instituto Universitario CEDIIAP (CEDIIAP),1995,,1,3,0,1,URY,-34.9127932,-56.1598451
IAU-009343-1,University Institute Of Postgraduate Studies In Psychoanalysis,Instituto Universitario de Postgrado en Psicoan??lisis (IUPP),1965,,1,1,0,1,URY,-34.907969,-56.1815879
IAU-009457-1,Francisco De As??S University Institute,Instituto Universitario Francisco de Asis (UNIFA),1988,,1,2,0,1,URY,-34.9092127,-54.9582902
IAU-017313-1,D??Maso Antonio Larra??Aga Catholic University Of Uruguay,Universidad Cat??lica del Uruguay D??maso Antonio Larra??aga (UCU),1954,,1,23,1,0,URY,-34.8887756,-56.1594168
IAU-017480-1,Business University,Universidad de la Empresa (UDE),1995,,1,8,0,0,URY,-34.917075,-56.1576347
IAU-017491-1,University Of The Republic,Universidad de la Rep??blica (UDELAR),1833,,0,26,1,0,URY,-34.9025957,-56.176535
IAU-017543-1,University Of Montevideo,Universidad de Montevideo (UM),1986,,1,8,0,0,URY,-34.8979585,-56.1603831
IAU-018147-1,Ort University Of Uruguay,Universidad ORT Uruguay,1943,,1,5,1,0,URY,-34.9038429,-56.1905816
IAU-018834-1,Polytechnic Of Punta Del Este,Instituto Universitario Polit??cnico de Punta del Este,1997,,1,4,0,0,URY,-34.9118006,-54.9587207
IAU-023264-1,University Institute Of Uruguayan Association Of Psychoanalytic Psychotherapy,Instituto Universitario de Asociaci??n Uruguaya de Psicoterapia Psicoanal??tica (AUDEPP),1990,,1,,0,1,URY,-34.907969,-56.1815879
IAU-023505-1,Technological University Of Uruguay,Universidad Tecnol??gica del Uruguay (UTEC),2012,,0,21,0,0,URY,-34.8785674,-56.0777719
IAU-000956-1,Andijan State Medical Institute,Andizjanskij Meditsinskij Institut (ASMI),1955,,0,4,0,1,UZB,40.8115559,72.3287682
IAU-000958-1,Andijan State University,Andijon Davlat Universiteti (ASU),1931,,0,7,1,0,UZB,40.7881207,72.3726618
IAU-000959-1,Andijan Institute Of Engineering,Andijon Mashinasozlik Instituti,1995,,0,2,0,1,UZB,40.7743791,72.3377657
IAU-000960-1,Andijan Agricultural Institute,Andijon Qishloq Xo`Jalik Instituti,1964,,0,3,0,1,UZB,40.8559431,72.300032
IAU-001860-1,Bukhara State Medical Institute,Buxoro Davlat Tibbiyot Instituti,1992,,0,4,0,1,UZB,39.7709036,64.4231864
IAU-001861-1,Bukhara State University,Buxoro Davlat Universiteti (BSU),1930,,0,10,1,0,UZB,39.7622201,64.4226124
IAU-001862-1,Bukhara High-Technology Engineering Institute,Buxoro Yuqori Texnologiyalar Muxandislik-Texnika Instituti (BTIFLI),1959,,0,5,0,1,UZB,39.7548816,64.4219854
IAU-006262-1,Fergana State University,Farg'ona Davlat Universiteti (FSU),1991,,0,6,1,0,UZB,40.3886377,71.7779842
IAU-006263-1,Fergana Polytechnic Institute,Farg'ona Politexnika Instituti (FPI),1967,,0,5,0,1,UZB,40.4220059,71.7733192
IAU-006552-1,Tashkent Branch Of The Russian University Of Economics Named After G. Plekhanov,G. Plexanov Nomidagi Rossiya Iqtisodiyot Akademyasining Toshkent Shahar Filiali,1995,,0,3,0,0,UZB,55.7276731,37.6273467
IAU-006882-1,Gulistan State University,Guliston Davlat Universiteti (GSU),1966,,0,6,0,0,UZB,40.5044337,68.7842438
IAU-007694-1,Tashkent Branch Of The Russian State University Of Oil And Gas Named After I. Gubkin,I. Gubkin Nomidagi Rossiya davlat Neft va Gaz Universitetining Toshkent Shahridagi Filiali,2007,,0,5,0,0,UZB,41.3351908,69.3225775
IAU-009748-1,University Of World Economy And Diplomacy,Jahon Iqtisodiyoti va Diplomatiya Universiteti (UWED),1992,,0,3,0,0,UZB,41.3245987,69.3217229
IAU-009950-1,Jizzax State Pedagogical Institute,A. Qodiriy Nomidagi Jizzax Davlat Pedagogica Instituti,1974,,0,9,1,0,UZB,40.1318104,67.8264266
IAU-009951-1,Jizzakh Polytechnic Institute,Jizzax Politexnika Instituti (JPI),1977,,0,4,0,1,UZB,40.1283224,67.8388914
IAU-011121-1,Tashkent Branch Of Moscow State University Named After M. Lomonosov,M. Lomonosov Nomidagi Moskva Davlat Universitetining Toshkent Shahridagi Filiali,2006,,0,2,0,0,UZB,41.3004657,69.2811112
IAU-012321-1,Namangan State University,Namanganskij Gosudartsvennij Universitet (NamSU),1942,,0,7,1,0,UZB,41.0026108,71.6745871
IAU-012322-1,Namangan Pedagogical-Engineering Institute,Namangan Muhandislik-Pedagogika Instituti,1996,,0,4,0,1,UZB,41.0069988,71.6341323
IAU-012323-1,Namangan Institute Of Engineering And Technology,Namangan Muhandislik-Texnologiya Instituti,1992,,0,8,0,1,UZB,41.0113869,71.5936776
IAU-012573-1,Navoi State Mining Institute,Navoiy Davlat Konchillik Instituti (NSMI),1996,,0,3,0,1,UZB,40.0960423,65.3862316
IAU-012930-1,Nukus State Pedagogical Institute,Nukus Davlat Pedagogika Instituti,1934,,0,8,1,0,UZB,42.4686981,59.6193494
IAU-012941-1,Uzbek State University Of World Languages,O'zbekiston Davlat Jahon Tillari Universiteti,1992,,0,8,1,0,UZB,41.3087969,69.1876097
IAU-012942-1,Uzbekistan State Institute For Physical Education,O'zbekiston Davlat Jismoniy Tarbiya Instituti,1955,,0,1,0,1,UZB,41.2781217,69.3398576
IAU-012943-1,State Conservatory Of Uzbekistan,O'zbekiston Davlat Konservatoriyasi,1936,,0,5,0,0,UZB,41.314108,69.2550667
IAU-012944-1,Uzbekistan State Institute Of Arts And Culture,O'zbekiston Davlat San???at va Madaniyat Instituti,1945,,0,4,0,1,UZB,41.2814902,69.2685198
IAU-012945-1,National University Of Uzbekistan,Mirzo Ulug'bek Nomidagi O'zbekiston Milliy Universiteti,1918,,0,6,1,0,UZB,41.350372,69.2057274
IAU-013815-1,Karshi State University,Qarshi Davlat Universiteti,1992,,0,9,0,0,UZB,38.855233,65.8102961
IAU-013816-1,Karshi Engineering - Economic Institute,Qarshi Muhandislik Iqtisodiyot Instituti (KEEI),1975,,0,5,0,1,UZB,38.8355883,65.808922
IAU-013830-1,Kokand State Pedagogical Institute,Qo'qon Davlat Pedagogika Instituti,2005,,0,6,0,1,UZB,40.5266793,70.9221048
IAU-013832-1,Karakalpak State University,Berdaq nomidagi Qoraqalpoq Davlat Universitesi,1935,,0,9,0,0,UZB,42.4942805,59.6067508
IAU-014352-1,Samarkand State Architecture Institute,Samarqand Davlat Arxitektura-qurilish Instituti (SSACI),1966,,0,3,0,1,UZB,39.6330557,66.9419825
IAU-014353-1,Samarkand State Institute Of Foreign Languages,Samarqand Davlat Chet Tillar Instituti (SamSIFL),1994,,0,3,0,1,UZB,39.6513475,66.9645952
IAU-014354-1,Samarkand State Medical Institute,Samarqand Davlat Tibbiyot Instituti (SSMI),1930,,0,5,0,1,UZB,39.6539646,66.9588277
IAU-014355-1,Samarkand State University,Alisher Navoiy nomidagi Samarqand Davlat Universiteti (SSU),1927,,0,9,1,0,UZB,39.6489393,66.9647813
IAU-014356-1,Samarkand Institute Of Economy And Service,Samarqand Iqtisodiyot va Servis Instituti (SCI),1931,,0,3,0,1,UZB,39.6528531,66.9592445
IAU-014357-1,Samarkand Agricultural Institute,Samarqand Qishloq xo`Jalik Instituti,1929,,0,4,0,1,UZB,39.6598844,66.9324261
IAU-015526-1,Tax Academy,Soliq Akademiyasi,2001,,0,1,0,1,UZB,41.3246111,69.2531508
IAU-016331-1,Termez State University,Termiz Davlat Universiteti (TerSU),1992,,0,8,0,0,UZB,37.2343581,67.2859916
IAU-016783-1,Tashkent Institute Of Architecture And Construction,Toshkent Arxitektura-Qurilish Instituti (TASI),1991,,0,4,0,1,UZB,41.3199867,69.2613441
IAU-016784-1,Tashkent Automobile And Road Construction Institute,Toshkent Avtomobil - Yo'llar Instituti (TARCI),1972,,0,4,1,0,UZB,41.3016374,69.2791092
IAU-016785-1,Tashkent University Of Information Technologies,Toshkent Axborot Texnologiyalari Universitesi,1955,,0,8,1,0,UZB,41.3408335,69.2868149
IAU-016786-1,Tashkent State Agrarian University,Toshkent Davlat Agrar Universiteti,1930,,0,6,0,0,UZB,41.3624941,69.3421363
IAU-016788-1,Tashkent State University Of Economics,Toshkent Davlat Iqtisodiyot Universiteti (TSUE),1931,,0,5,1,0,UZB,41.3102021,69.2493733
IAU-016789-1,The Tashkent State Higher School Of National Dance And Choreography,Toshkent Davlat Milliy Raqs va Xoreografiya Oliy Maktabi,1933,,0,1,0,1,UZB,41.2996933,69.2617252
IAU-016790-1,Tashkent State Pedagogical University,Nizomiy Nomidagi Toshkent Davlat Pedagogika Universiteti,1935,,0,9,1,0,UZB,41.2933689,69.2538561
IAU-016791-1,Tashkent State Institute Of Oriental Studies,Toshkent Davlat Sharqshunoslik Instituti,1918,,0,7,0,1,UZB,41.3052362,69.2816539
IAU-016792-1,Tashkent State Technical University,Abu Rayhon Beruniy Nomidagi Toshkent Davlat Texnika Universiteti (TDTU/TSTU),1929,,0,7,1,0,UZB,41.3525405,69.2067382
IAU-016793-1,Tashkent State University Of Law,Toshkent Davlat Yuridik Universiteti,1991,,0,9,1,0,UZB,41.3140822,69.2801005
IAU-016794-1,Tashkent Pharmaceutical Institute,Toshkent Farmatsevtika Instituti,1937,,0,2,1,0,UZB,41.2978864,69.2755365
IAU-016795-1,Tashkent Institute Of Irrigation And Land Rehabilitation,Toshkent Irrigatsiya va Melioratsiya Instituti,1920,,0,6,1,0,UZB,41.3228303,69.2955901
IAU-016796-1,Tashkent Islamic University,Toshkent Islom Universiteti,1999,,0,3,1,0,UZB,41.3236374,69.2579958
IAU-016797-1,Tashkent Chemical-Technological Institute,Toshkent Kimyo-Texnologiya Instituti (TICT),1991,,0,4,0,1,UZB,41.3221444,69.2463053
IAU-016798-1,Tashkent Institute Of Finance,Toshkent Moliya Instituti,1931,,0,6,0,1,UZB,41.3239985,69.2833858
IAU-016799-1,Tashkent Institute Of Paediatric Medicine,Toshkent Pediatriya Tibbiyot Instituti,1972,,0,2,0,1,UZB,41.3541553,69.3320568
IAU-016800-1,Westminster International University In Tashkent,Toshkent Shahrida Xalqaro Vestminster Universiteti,2002,,0,3,1,0,UZB,41.3069797,69.2833793
IAU-016801-1,Management Development Institute Of Singapore In Tashkent,Toshkent Shahridagi Singapur Menejmentni Rivojlantirish Instituti (MDIS Tashkent),2007,,0,1,0,1,UZB,41.2694119,69.2031946
IAU-016802-1,Turin Polytechnic University In Tashkent,Toshkent Shahridagi Turin Politexnika Universiteti,2009,,0,5,1,0,UZB,41.3506908,69.2210635
IAU-016803-1,Tashkent Institute Of Railway Engineering,Toshkent Temir yo'l Muhandislari Institut,1931,,0,4,0,1,UZB,41.2772419,69.2820477
IAU-016804-1,Tashkent Medical Academy,Toshkent Tibbiyot Akademiyasi,2005,,0,6,0,1,UZB,41.3593851,69.17538
IAU-016805-1,Tashkent Institute Of Textile And Light Industry,Toshkent To'qimachilik va Yengil Sanoat Instituti,1932,,0,4,0,1,UZB,41.2847245,69.2493415
IAU-016806-1,Tashkent Regional Pedagogical Institute,Toshkent Viloyat Davlat Pedagogika Instituti,1966,,0,7,0,1,UZB,41.2933689,69.2538561
IAU-020775-1,Urgench State University,Al-Khorezmi Nomidagi Urganch Davlat Universiteti,1992,,0,9,0,0,UZB,41.5576469,60.6068184
IAU-004703-1,National School Of Administration And Public Domain - University Institute Of Technology,Escuela Nacional de Administraci??n y Hacienda P??blica - Instituto Universitario de Tecnolog??a (ENAHP-IUT),1937,,0,1,0,1,VEN,10.4906128,-66.8283953
IAU-009345-1,University Institute Of Public Relations,Instituto Universitario de Relaciones P??blicas (IURP),1972,,1,1,0,1,VEN,10.4990203,-66.9131385
IAU-009348-1,University Institute Of Agro-Industrial Technology,Instituto Universitario de Tecnolog??a Agroindustrial (IUTAI),1971,,0,9,0,1,VEN,7.7435131,-72.2330499
IAU-009390-1,University Institute Of Technology Of Maracaibo,Instituto Universitario de Tecnolog??a de Maracaibo (IUTM),1986,,0,8,0,1,VEN,10.6802272,-71.6765797
IAU-009391-1,University Institute Of Technology Of Puerto Cabello,Instituto Universitario de Tecnolog??a de Puerto Cabello (IUTPC),1976,,0,8,0,1,VEN,10.4577097,-68.0527812
IAU-009392-1,University Institute Of Technology Of Valencia,Instituto Universitario de Tecnolog??a de Valencia (IUTV),1976,,0,6,0,1,VEN,10.1950331,-68.029488
IAU-009407-1,University Institute Of Technology Dr. Federico Rivero Palacios,Instituto Universitario de Tecnolog??a Dr. Federico Rivero Palacios (IUTFRP),1971,,0,,0,1,VEN,10.4164572,-66.9608192
IAU-009473-1,Polytechnic University Institute Santiago Mari??O,Instituto Universitario Polit??cnico Santiago Mari??o (IUPSM),1991,,1,2,0,1,VEN,8.5792854,-71.1813069
IAU-017131-1,Alexander Von Humboldt University,Universidad Alejandro de Humboldt (UAH),1997,,1,3,0,0,VEN,10.4949921,-66.8286938
IAU-017172-1,Arturo Michelena University,Universidad Arturo Michelena (UAM),2001,,1,5,0,1,VEN,10.2723463,-67.9381227
IAU-017254-1,Bicentenary University Of Aragua,Universidad Bicentenaria de Aragua (UBA),1986,,1,7,1,0,VEN,10.2342654,-67.529633
IAU-017257-1,Bolivar University Of Venezuela,Universidad Bolivariana de Venezuela (UBV),2004,,0,20,1,0,VEN,10.408363,-66.8755735
IAU-017279-017277-1,Andr??S Bello Catholic University\nCiudad Guayana Branch,N??cleo Ciudad Guayana (UCAB-Guayana),1997,,1,8,0,0,VEN,8.2972945,-62.7114469
IAU-017279-1,Andr??S Beautiful Catholic University,Universidad Cat??lica Andr??s Bello (UCAB),1953,,1,5,1,0,VEN,10.4642419,-66.9758122
IAU-017284-1,Cecilio Acosta Catholic University,Universidad Cat??lica Cecilio Acosta (UNICA),1983,,1,4,0,0,VEN,10.6386033,-71.6588066
IAU-017312-1,Catholic University Of T??Chira,Universidad Cat??lica del T??chira (UCAT),1962,,1,3,0,0,VEN,7.790093,-72.2281389
IAU-017320-1,Santa Rosa Catholic University,Universidad Cat??lica Santa Rosa (UCSAR),1999,,1,3,0,0,VEN,10.5195434,-66.9172525
IAU-017333-1,Central University Of Venezuela,Universidad Central de Venezuela (UCV),1696,,0,15,1,0,VEN,10.4869942,-66.894094
IAU-017341-1,Lisandro Alvarado Central Western University,Universidad Centro Occidental Lisandro Alvarado (UCLA),1962,,0,9,1,0,VEN,10.067504,-69.299891
IAU-017413-1,University Of Carabobo.,Universidad de Carabobo (UC),1833,,0,17,1,0,VEN,10.277213,-68.0066585
IAU-017522-1,University Of The Andes,Universidad de Los Andes (ULA),1785,,0,15,1,0,VEN,8.6068621,-71.145264
IAU-017533-1,University Of Margarita,Universidad de Margarita (UNIMAR),1998,,1,4,0,0,VEN,10.9786683,-63.8798915
IAU-017561-1,University Of The East,Universidad de Oriente (UDO),1958,,0,12,1,0,VEN,10.1732454,-64.6525884
IAU-017722-1,University Of Zulia.,Universidad del Zulia (LUZ),1891,,0,13,1,0,VEN,10.6739372,-71.6303628
IAU-017773-1,Ferm??N Toro University,Universidad Ferm??n Toro (UFT),1975,,1,3,1,0,VEN,10.0252367,-69.2708049
IAU-017886-1,Jos?? Antonio P??Ez University,Universidad Jos?? Antonio P??ez (UJAP),1997,,1,5,0,0,VEN,10.23639,-67.9624233
IAU-017963-1,Metropolitan University,Universidad Metropolitana (UNIMET),1965,,1,4,0,0,VEN,10.4996231,-66.7843297
IAU-017988-1,Monte??Vila University,Universidad Monte??vila (UMA),1998,,1,4,0,0,VEN,10.5026525,-66.8177383
IAU-017997-1,National Open University,Universidad Nacional Abierta (UNA),1977,,0,5,0,0,VEN,10.5100048,-66.899904
IAU-018093-2,National Experimental University Of Guayana,Universidad Nacional Experimental de Guayana (UNEG),1982,,0,4,1,0,VEN,8.1388756,-63.5412954
IAU-018094-1,National Experimental University Of The Arts,Universidad Nacional Experimental de las Artes,2008,,0,7,0,1,VEN,10.5001471,-66.898298
IAU-018095-1,R??Mulo Gallegos National Experimental University Of The Central Plains,Universidad R??mulo Gallegos (UNERG),1977,,0,10,1,0,VEN,9.3299652,-65.3343194
IAU-018096-1,Ezequiel Zamora National Experimental University Of The Western Plains,Universidad Nacional Experimental de los Llanos Occidentales Ezequiel Zamora (UNELLEZ),1975,,0,5,1,0,VEN,8.6154937,-70.2415502
IAU-018097-1,National Experimental University Of T??Chira,Universidad Nacional Experimental del T??chira (UNET),1974,,0,18,1,0,VEN,7.7934971,-72.2000027
IAU-018098-1,National Experimental University Of The Yaracuy,Universidad Nacional Experimental del Yaracuy (UNEY),1999,,0,5,0,0,VEN,10.3187972,-68.7471694
IAU-018099-1,Francisco De Miranda National Experimental University,Universidad Nacional Experimental Francisco de Miranda (UNEFM),1977,,0,13,0,0,VEN,11.412496,-69.676453
IAU-018100-1,National Experimental Maritime University Of The Caribbean,Universidad Nacional Experimental Mar??tima del Caribe,2000,,0,5,0,0,VEN,10.5965085,-67.0321849
IAU-018106-018103-1,Antonio Jos?? De Sucre National Experimental Polytechnic University\nCaracas Branch,N??cleo Caracas,1973,,0,2,0,0,VEN,10.4906486,-66.9649209
IAU-018106-018105-1,Antonio Jos?? De Sucre National Experimental Polytechnic University\nPuerto Ordaz Branch,N??cleo Puerto Ordaz,1973,,0,1,1,0,VEN,8.2796999,-62.7299594
IAU-018106-4,Antonio Jos?? The Sucre National Experimental Polycechic University,Universidad Nacional Experimental Polit??cnica Antonio Jos?? de Sucre (UNEXPO),1962,,0,4,1,0,VEN,8.2796999,-62.7299594
IAU-018107-1,Rafael Mar??A Baralt National Experimental University,Universidad Nacional Experimental Rafael Mar??a Baralt (UNERMB),1982,,0,4,1,0,VEN,10.6757873,-71.5180793
IAU-018108-1,Sim??N Rodr??Guez National Experimental University,Universidad Nacional Experimental Sim??n Rodr??guez (UNESR),1974,,0,4,1,0,VEN,10.492604,-66.8729572
IAU-018109-1,Jes??S Mar??A Sempr??N Southern National Experimental University Of The Lake,Universidad Nacional Experimental Sur del Lago Jes??s Mar??a Sempr??n (UNESUR),2000,,0,7,1,0,VEN,8.9935084,-71.9213484
IAU-018135-1,Grand Marshal Of Ayacucho Northeastern University,Universidad Nororiental Gran Mariscal de Ayacucho (UGMA),1987,,1,5,0,0,VEN,10.1662014,-64.6835934
IAU-018139-1,New Sparta University,Universidad Nueva Esparta (UNE),1954,,1,5,0,0,VEN,10.4377998,-66.841885
IAU-018178-018171-2,Libertador Experimental University Of Education\nPedagogical Institute Of Caracas,Instituto Pedag??gico de Caracas (IPC),1936,,0,1,1,0,VEN,10.5080971,-66.9476034
IAU-018178-018172-1,Experimental Liberator University Of Education\nJos?? Manuel Siso Mart??Nez Pedagogical Institute Of Miranda,Instituto Pedag??gico de Miranda Jos?? Manuel Siso Mart??nez (IPMJMSM),1976,,0,12,1,0,VEN,10.493097,-66.804426
IAU-018178-018173-1,Experimental Liberator University Of Education\nAntonio Lira Alcal?? Pedagogical Institute Of Matur??N,Instituto Pedag??gico de Matur??n Antonio Lira Alcal?? (IPM),1971,,0,14,1,0,VEN,9.7298781,-63.1535082
IAU-018178-018174-1,Experimental Liberator University Of Education\nRafael Alberto Escobar Lara Pedagogical Institute,Instituto Pedag??gico Rafael Alberto Escobar Lara (IPMAR),1971,,0,16,1,0,VEN,10.2733979,-67.5786766
IAU-018178-018175-1,Experimental Liberator University Of Education\nThe Rural Malus Pedagogical Institute,Instituto Pedag??gico Rural El M??caro (Upel-IPR El M??caro),1938,,0,7,0,1,VEN,10.0508443,-69.3579124
IAU-018178-018176-1,Experimental Liberator University Of Education\nLuis Beltr??N Prieto Figueroa Pedagogical Institute Of Barquisimeto,Instituto Pedag??gico de Barquisimeto Luis Beltr??n Prieto Figueroa de Barquisimeto (UPEL-IPB),1959,,0,19,1,0,VEN,10.054143,-69.3554263
IAU-018178-018177-1,Libertador Experimental University Of Education\nGervasio Rubio Rural Pedagogical Institute,Instituto Pedag??gico Rural Gervasio Rubio (IPRGR),1952,,0,9,1,0,VEN,7.6423265,-72.3735553
IAU-018178-018179-1,Libertador Experimental University Of Education\nInstitute For The Professional Upgrading Of Teachers,Instituto del Mejoramiento Profesional del Magisterio (IMPM),1938,,0,1,1,0,VEN,10.0508443,-69.3579124
IAU-018178-1,Libertador Experimental University Of Education,Universidad Pedag??gica Experimental Libertador (UPEL),1983,,0,1,0,0,VEN,10.5149637,-66.9397444
IAU-018304-1,Rafael Belloso Chac??N University,Universidad Privada Dr. Rafael Belloso Chac??n (URBE),1982,,1,5,1,0,VEN,10.6938078,-71.6343318
IAU-018306-1,Rafael Urdaneta University,Universidad Rafael Urdaneta (URU),1974,,1,3,0,0,VEN,10.6495284,-71.5966435
IAU-018336-1,Santa Mar??A University,Universidad Santa Mar??a (USM),1953,,1,5,1,0,VEN,10.4906703,-66.7806539
IAU-018347-1,Simon Bol??Var Experimental University,Universidad Nacional Experimental Sim??n Bol??var (USB),1967,,0,18,1,0,VEN,10.408363,-66.8755735
IAU-018432-1,Technological University Of The Central Region,Universidad Tecnol??gica del Centro (UNITEC),1979,,1,3,0,0,VEN,10.2059215,-67.8759783
IAU-018488-1,Valley Of The Momboy University,Universidad Valle del Momboy (UVM),1997,,1,4,1,0,VEN,9.3018775,-70.5921651
IAU-018504-1,Yacambu University,Universidad Yacamb?? (UNY),1989,,1,4,1,0,VEN,10.0610747,-69.3340814
